26	13	1
26	8	1
26	25	1
26	32	1
26	7	1
5	6	1
5	0	1
5	1	1
5	3	1
5	20	1
29	31	1
29	16	1
15	19	1
15	31	1
15	3	1
15	20	1
15	35	1
15	16	1
39	2	1
2	6	1
2	28	1
2	25	1
2	7	1
6	3	1
6	16	1
13	9	1
13	20	1
0	3	1
0	14	1
1	16	1
19	9	1
19	3	1
19	30	1
19	20	1
19	14	1
31	3	1
31	30	2
31	16	1
10	30	1
10	16	1
21	33	1
21	35	1
4	27	1
4	7	1
9	35	1
3	38	1
3	14	1
3	16	1
28	14	1
30	20	1
30	25	1
30	7	1
20	33	1
20	35	1
36	32	1
23	27	1
27	7	2
